idx	word	raw	pos	infl	lookup	parent	deri	idk	js
173	guutuuq#V	guutuuq	V	[Ind.Intr]^[3Sg]					{}
173.1	guullaataghtuuq#V	guullaataghtuuq	V	[Ind.Intr]^[3Sg]		173	@~flaatagh(V__)		{}
173.2	guunniightuuq#V	guunniightuuq	V	[Ind.Intr]^[3Sg]		173	@~fniigh(V__)		{}
173.3	guunneghituuq#V	guunneghituuq	V	[Ind.Intr]^[3Sg]		173	@__ghite(V__)		{}
173.4	guunneghitaquuq#V	guunneghitaquuq	V	[Ind.Intr]^[3Sg]		173.3	~(g)aqe(V__)		{}
									
174	igleghtuuq#V	igleghtuuq	V	[Ind.Intr]^[3Sg]					{}
174.1	igleghllaataghtuuq#V	igleghllaataghtuuq	V	[Ind.Intr]^[3Sg]		174	@~flaatagh(V__)		{}
174.2	igleghtelqinaghtuuq#V	igleghtelqinaghtuuq	V	[Ind.Intr]^[3Sg]		174	__qinagh(V__)		{}
174.3	igleghtelqinaghtuuq#V	igleghtelqinaghtuuq	V	[Ind.Intr]^[3Sg]		174	__qinagh(V__)		{}
174.4	igleghtenginaghtuuq#V	igleghtenginaghtuuq	V	[Ind.Intr]^[3Sg]		174	:(ng)inagh(V__)		{}
174.5	igleghtenginaamaaq#V	igleghtenginaamaaq	V	[Ind.Intr]^[3Sg]		174.4	@~:(i/u)ma(V__)		{}
174.6	igleghtenginaamaaq#V	igleghtenginaamaaq	V	[Ind.Intr]^[3Sg]		174.4	@~:(i/u)ma(V__)		{}
									
175	umyugaaq#N	umyugaaq	N	[Abs.Sg]					{}
175.1	umyugalek#N	umyugalek	N	[Abs.Sg]		175	__eg(N__)		{}
175.2	umyugaghlliquuq#V	umyugaghlliquuq	V	[Ind.Intr]^[3Sg]		175	#NAME?		{}
175.3	umyugiighutuuq#V	umyugiighutuuq	V	[Ind.Intr]^[3Sg]		175	~:(ng)i:ghute(N__)		{}
									
176	nuliiq#N	nuliiq	N	[Abs.Sg]					{}
176.1	nuliilek#N	nuliilek	N	[Abs.Sg]		176	__eg(N__)		{}
									
177	ighneq#N	ighneq	N	[Abs.Sg]					{}
177.1	ighnelek#N	ighnelek	N	[Abs.Sg]		177	__eg(N__)		{}
177.2	ighneghiituuq#V	ighneghiituuq	V	[Ind.Intr]^[3Sg]		177	~:(ng)i:ghute(N__)		{}
177.3	ighneghuuq#V	ighneghuuq	V	[Ind.Intr]^[3Sg]		177	~:(ng)u(N__)		{}
									
178	ukaziiq#N	ukaziiq	N	[Abs.Sg]					{}
178.1	ukazilghuta#N	ukazilghuta	N	[Abs.Sg]		178	__ghute(N__)		{}
178.2	ukazilghuta#N	ukazilghuta	N	[Abs.Sg]		178	__ghute(N__)		{}
178.3	ukazightuuq#V	ukazightuuq	V	[Ind.Intr]^[3Sg]		178	#NAME?		{}
178.4	ukazighyaghtuuq#V	ukazighyaghtuuq	V	[Ind.Intr]^[3Sg]		178	@~fyagh(N__)		{}
									
179	maniik#N	maniik	N	[Abs.Sg]					{}
179.1	manilghuta#N	manilghuta	N	[Abs.Sg]		179	__ghute(N__)		{}
179.2	manilghuta#N	manilghuta	N	[Abs.Sg]		179	__ghute(N__)		{}
179.3	manigniightuuq#V	manigniightuuq	V	[Ind.Intr]^[3Sg]		179	@~fniigh(N__)		{}
									
180	taghnughhaaq#N	taghnughhaaq	N	[Abs.Sg]					{}
180.1	taghnughhalghuta#N	taghnughhalghuta	N	[Abs.Sg]		180	__ghute(N__)		{}
180.2	taghnughhalghuta#N	taghnughhalghuta	N	[Abs.Sg]		180	__ghute(N__)		{}
180.3	taghnughhalghutaaq#N	taghnughhalghutaaq	N	[Abs.Sg]		180	__ghutagh(N__)		{}
180.4	taghnughhapagituuq#V	taghnughhapagituuq	V	[Ind.Intr]^[3Sg]		180	__agite(N__)		{}
180.5	taghnughhasluvegaaq#N	taghnughhasluvegaaq	N	[Abs.Sg]		180	__luvegagh(N__)		{}
180.6	taghnughhasluvegasluvegaaq#N	taghnughhasluvegasluvegaaq	N	[Abs.Sg]		180.5	__luvegagh(N__)		{}
									
181	mani#N	mani	N	[Abs.Sg]					{}
181.1	manilghutaaq#N	manilghutaaq	N	[Abs.Sg]		181	__ghutagh(N__)		{}
181.2	maningisagtuuq#V	maningisagtuuq	V	[Ind.Intr]^[3Sg]		181	~:(ng)isag(N__)		{}
									
182	mangtaak#N	mangtaak	N	[Abs.Sg]					{}
182.1	mangtalghutaaq#N	mangtalghutaaq	N	[Abs.Sg]		182	__ghutagh(N__)		{}
182.2	mangtagtughtuuq#V	mangtagtughtuuq	V	[Ind.Intr]^[3Sg]		182	#NAME?		{}
182.3	mangtagtuutuuq#V	mangtagtuutuuq	V	[Ind.Intr]^[3Sg]		182.2	@~:(u)te(V__)		{}
182.4	mangtagtuutaquuq#V	mangtagtuutaquuq	V	[Ind.Intr]^[3Sg]		182.3	~(g)aqe(V__)		{}
									
183	igaasiiq#N	igaasiiq	N	[Abs.Sg]					{}
183.1	igaasilghutaaq#N	igaasilghutaaq	N	[Abs.Sg]		183	__ghutagh(N__)		{}
									
184	agha#N	agha	N	[Abs.Sg]					{}
184.1	aghalghutaaq#N	aghalghutaaq	N	[Abs.Sg]		184	__ghutagh(N__)		{}
184.2	aghalightuuq#V	aghalightuuq	V	[Ind.Intr]^[3Sg]		184	__igh(N__)		{}
									
185	sa#N	sa	N	[Abs.Sg]					{}
185.1	salghutaaq#N	salghutaaq	N	[Abs.Sg]		185	__ghutagh(N__)		{}
185.2	sangiighhaaq#N	sangiighhaaq	N	[Abs.Sg]		185	~fngiighhagh*(N__)		{}
185.3	sangughtuuq#V	sangughtuuq	V	[Ind.Intr]^[3Sg]		185	~:(ng)ughte(N__)		{}
185.4	sapagnituuq#V	sapagnituuq	V	[Ind.Intr]^[3Sg]		185	#NAME?		{}
185.5	sanguuq#V	sanguuq	V	[Ind.Intr]^[3Sg]		185	~:(ng)u(N__)		{}
185.6	saghllaak#N	saghllaak	N	[Abs.Sg]		185	__hllag(N__)		{}
185.7	sallgaaq#N	sallgaaq	N	[Abs.Sg]		185	__lgagh(N__)		{}
185.8	sanguuqli#V	sanguuqli	V	[Ind.Intr]^[3Sg]		185.7	#NAME?		{}
185.9	sanguuqmi#V	sanguuqmi	V	[Ind.Intr]^[3Sg]		185.7	#NAME?		{}
185.1	saghllaguuq#V	saghllaguuq	V	[Ind.Intr]^[3Sg]		185.9	~:(ng)u(N__)		{}
185.11	sallgaaguuq#V	sallgaaguuq	V	[Ind.Intr]^[3Sg]		185.1	~:(ng)u(N__)		{}
185.12	sallgaanghituuq#V	sallgaanghituuq	V	[Ind.Intr]^[3Sg]		185.11	@__ghite(V__)		{}
									
186	sakwaaq#N	sakwaaq	N	[Abs.Sg]					{}
186.1	sakwaalghutaaq#N	sakwaalghutaaq	N	[Abs.Sg]		186	__ghutagh(N__)		{}
									
187	igaaq#N	igaaq	N	[Abs.Sg]					{}
187.1	igalghutaaq#N	igalghutaaq	N	[Abs.Sg]		187	__ghutagh(N__)		{}
187.2	igaqraaq#N	igaqraaq	N	[Abs.Sg]		187	__ragh(N__)		{}
187.3	igaghraak#N	igaghraak	N	[Abs.Sg]		187	#NAME?		{}
									
188	mesiiq#N	mesiiq	N	[Abs.Sg]					{}
188.1	mesiilghutaaq#N	mesiilghutaaq	N	[Abs.Sg]		188	__ghutagh(N__)		{}
									
189	mallaaq#N	mallaaq	N	[Abs.Sg]					{}
189.1	mallalghutaaq#N	mallalghutaaq	N	[Abs.Sg]		189	__ghutagh(N__)		{}
									
190	sikuuq#N	sikuuq	N	[Abs.Sg]					{}
190.1	sikulghutaaq#N	sikulghutaaq	N	[Abs.Sg]		190	__ghutagh(N__)		{}
190.2	sikulightuuq#V	sikulightuuq	V	[Ind.Intr]^[3Sg]		190	__igh(N__)		{}
									
191	kaakw#N	kaakw	N	[Abs.Sg]					{}
191.1	kaalghutaaq#N	kaalghutaaq	N	[Abs.Sg]		191	__ghutagh(N__)		{}
									
192	avaqutaaq#N	avaqutaaq	N	[Abs.Sg]					{}
192.1	avaqutalguuq#V	avaqutalguuq	V	[Ind.Intr]^[3Sg]		192	__gu(N__)		{}
192.2	avaqutiighutuuq#V	avaqutiighutuuq	V	[Ind.Intr]^[3Sg]		192	~:(ng)i:ghute(N__)		{}
									
193	pagunghaaq#N	pagunghaaq	N	[Abs.Sg]					{}
193.1	pagunghalightuuq#V	pagunghalightuuq	V	[Ind.Intr]^[3Sg]		193	__igh(N__)		{}
193.2	pagunghaliquuq#V	pagunghaliquuq	V	[Ind.Intr]^[3Sg]		193	__iqe(N__)		{}
193.3	pagunghaghyaghtuuq#V	pagunghaghyaghtuuq	V	[Ind.Intr]^[3Sg]		193	@~fyagh(N__)		{}
193.4	pagunghalightuuq#V	pagunghalightuuq	V	[Ind.Intr]^[3Sg]		193	__igh(N__)		{}
193.5	pagunghaghyaamaaq#V	pagunghaghyaamaaq	V	[Ind.Intr]^[3Sg]		193.4	@~:(i/u)ma(V__)		{}
									
194	ghhuuq#N	ghhuuq	N	[Abs.Sg]					{}
194.1	ghhuulightuuq#V	ghhuulightuuq	V	[Ind.Intr]^[3Sg]		194	__igh(N__)		{}
									
195	ila#N	ila	N	[Abs.Sg]					{}
195.1	ilalightuuq#V	ilalightuuq	V	[Ind.Intr]^[3Sg]		195	__igh(N__)		{}
195.2	ilallu#N	ilallu	N	[Abs.Sg]		195	#NAME?		{}
									
196	qaya#N	qaya	N	[Abs.Sg]					{}
196.1	qayelightuuq#V	qayelightuuq	V	[Ind.Intr]^[3Sg]		196	__igh(N__)		{}
									
197	usi#N	usi	N	[Abs.Sg]					{}
197.1	usilightuuq#V	usilightuuq	V	[Ind.Intr]^[3Sg]		197	__igh(N__)		{}
									
198	keneq#N	keneq	N	[Abs.Sg]					{}
198.1	kenelightuuq#V	kenelightuuq	V	[Ind.Intr]^[3Sg]		198	__igh(N__)		{}
									
199	tungtu#N	tungtu	N	[Abs.Sg]					{}
199.1	tungtulinghaaq#N	tungtulinghaaq	N	[Abs.Sg]		199	__inghagh*(N__)		{}
199.2	tungtuquuq#V	tungtuquuq	V	[Ind.Intr]^[3Sg]		199	#NAME?		{}
									
200	taghyuuq#N	taghyuuq	N	[Abs.Sg]					{}
200.1	taghyulipagtuuq#V	taghyulipagtuuq	V	[Ind.Intr]^[3Sg]		200	__ipag(N__)		{}
200.2	taghyughnituuq#V	taghyughnituuq	V	[Ind.Intr]^[3Sg]		200	#NAME?		{}
200.3	taghyughtupagtuuq#V	taghyughtupagtuuq	V	[Ind.Intr]^[3Sg]		200	#NAME?		{}
200.4	taghyughtupagllaak#N	taghyughtupagllaak	N	[Abs.Sg]		200.3	__hllag(V__)		{}
									
201	kaviiq#N	kaviiq	N	[Abs.Sg]					{}
201.1	kaviiliquuq#V	kaviiliquuq	V	[Ind.Intr]^[3Sg]		201	__iqe(N__)		{}
201.2	kaviighuuq#V	kaviighuuq	V	[Ind.Intr]^[3Sg]		201	~:(ng)u(N__)		{}
201.3	kaviipagituuq#V	kaviipagituuq	V	[Ind.Intr]^[3Sg]		201	__agite(N__)		{}
201.4	kaviipiik#N	kaviipiik	N	[Abs.Sg]		201	__ig(N__)		{}
201.5	kaviighsaghtughtuuq#V	kaviighsaghtughtuuq	V	[Ind.Intr]^[3Sg]		201	#NAME?		{}
201.6	kaviighyaghtuuq#V	kaviighyaghtuuq	V	[Ind.Intr]^[3Sg]		201	@~fyagh(N__)		{}
201.7	kaviighhaaq#N	kaviighhaaq	N	[Abs.Sg]		201	__hhagh*(N__)		{}
201.8	kaviighuuq#V	kaviighuuq	V	[Ind.Intr]^[3Sg]		201	~:(ng)u(N__)		{}
201.9	kaviighhaqsa#N	kaviighhaqsa	N	[Abs.Sg]		201.8	#NAME?		{}
									
202	ilu#N	ilu	N	[Abs.Sg]					{}
202.1	ilulliquuq#V	ilulliquuq	V	[Ind.Intr]^[3Sg]		202	#NAME?		{}
202.2	ilulluuk#N	ilulluuk	N	[Abs.Sg]		202	#NAME?		{}
									
203	ulu#N	ulu	N	[Abs.Sg]					{}
203.1	ululliquuq#V	ululliquuq	V	[Ind.Intr]^[3Sg]		203	__liqe(N__)		{}
									
204	aghneghsaghtughtuuq#V	aghneghsaghtughtuuq	V	[Ind.Intr]^[3Sg]					{}
204.1	aghneghsaghtulleghqaaq#N	aghneghsaghtulleghqaaq	N	[Abs.Sg]		204	__leghqagh(V__)		{}
									
205	tukeghtuuq#V	tukeghtuuq	V	[Ind.Intr]^[3Sg]					{}
205.1	tukelleghqaaq#N	tukelleghqaaq	N	[Abs.Sg]		205	__leghqagh(V__)		{}
205.2	tukeghraghtuuq#V	tukeghraghtuuq	V	[Ind.Intr]^[3Sg]		205	@~fragh(V__)		{}
									
206	esghapagtuuq#V	esghapagtuuq	V	[Ind.Intr]^[3Sg]					{}
206.1	esghapalleq#N	esghapalleq	N	[Abs.Sg]		206	__legh(V__)		{}
									
207	akuziiq#V	akuziiq	V	[Ind.Intr]^[3Sg]					{}
207.1	akuzillaaq#N	akuzillaaq	N	[Abs.Sg]		207	__legh(V__)		{}
207.2	akuzillgituuq#V	akuzillgituuq	V	[Ind.Intr]^[3Sg]		207	__lgite(V__)		{}
207.3	akuzillguuq#V	akuzillguuq	V	[Ind.Intr]^[3Sg]		207	__lgu(V__)		{}
207.4	akuzilqusiightuuq#V	akuzilqusiightuuq	V	[Ind.Intr]^[3Sg]		207	__qusiigh(V__)		{}
207.5	akuzimleghaghtuuq#V	akuzimleghaghtuuq	V	[Ind.Intr]^[3Sg]		207	__leghagh(V__)		{}
207.6	akuzituuq#V	akuzituuq	V	[Ind.Intr]^[3Sg]		207	@~:(u)te(V__)		{}
207.7	akuziiquuq#V	akuziiquuq	V	[Ind.Intr]^[3Sg]		207	~(g)aqe(V__)		{}
									
208	iknaquuq#V	iknaquuq	V	[Ind.Intr]^[3Sg]					{}
208.1	iknaqellaaq#N	iknaqellaaq	N	[Abs.Sg]		208	__legh(V__)		{}
208.2	iknaqun#N	iknaqun	N	[Abs.Sg]		208	@~:(u)te(V__)		{}
208.3	iknaqellghuuq#V	iknaqellghuuq	V	[Ind.Intr]^[3Sg]		208.2	~:(ng)u(N__)		{}
208.4	iknaqellghuftuuq#V	iknaqellghuftuuq	V	[Ind.Intr]^[3Sg]		208.3	+(pete)fte(V__)		{}
									
209	pinighqaaguuq#V	pinighqaaguuq	V	[Ind.Intr]^[3Sg]					{}
209.1	pinighqaallaaq#N	pinighqaallaaq	N	[Abs.Sg]		209	__legh(V__)		{}
209.2	pinighqaallghuuq#V	pinighqaallghuuq	V	[Ind.Intr]^[3Sg]		209.1	~:(ng)u(N__)		{}
209.3	pinighqaallghuftuuq#V	pinighqaallghuftuuq	V	[Ind.Intr]^[3Sg]		209.2	+(pete)fte(V__)		{}
									
210	nangniituuq#V	nangniituuq	V	[Ind.Intr]^[3Sg]					{}
210.1	nangniitellaaq#N	nangniitellaaq	N	[Abs.Sg]		210	__legh(V__)		{}
210.2	nangniitellghuuq#V	nangniitellghuuq	V	[Ind.Intr]^[3Sg]		210.1	~:(ng)u(N__)		{}
210.3	nangniitellghuftuuq#V	nangniitellghuftuuq	V	[Ind.Intr]^[3Sg]		210.2	+(pete)fte(V__)		{}
									
211	saviik#N	saviik	N	[Abs.Sg]					{}
211.1	savillgaaq#N	savillgaaq	N	[Abs.Sg]		211	__lgagh(N__)		{}
211.2	savigituuq#V	savigituuq	V	[Ind.Intr]^[3Sg]		211	~:(ng)ite(N__)		{}
211.3	saviguuq#V	saviguuq	V	[Ind.Intr]^[3Sg]		211	~:(ng)u(N__)		{}
211.4	savigtaaq#N	savigtaaq	N	[Abs.Sg]		211	#NAME?		{}
									
212	qawaagniightuuq#V	qawaagniightuuq	V	[Ind.Intr]^[3Sg]					{}
212.1	qawaagniillguuq#V	qawaagniillguuq	V	[Ind.Intr]^[3Sg]		212	__lgu(V__)		{}
212.2	qawaagniillgunaghtuuq#V	qawaagniillgunaghtuuq	V	[Ind.Intr]^[3Sg]		212.1	@~fnagh(V__)		{}
212.3	qawaagniillgunaghaquuq#V	qawaagniillgunaghaquuq	V	[Ind.Intr]^[3Sg]		212.2	~(g)aqe(V__)		{}
									
213	paarghu#N	paarghu	N	[Abs.Sg]					{}
213.1	paarghulliquuq#V	paarghulliquuq	V	[Ind.Intr]^[3Sg]		213	__liqe(N__)		{}
									
214	pineq#N	pineq	N	[Abs.Sg]					{}
214.1	pineghlliquuq#V	pineghlliquuq	V	[Ind.Intr]^[3Sg]		214	#NAME?		{}
									
215	qaneq#N	qaneq	N	[Abs.Sg]					{}
215.1	qaneghlliquuq#V	qaneghlliquuq	V	[Ind.Intr]^[3Sg]		215	#NAME?		{}
215.2	qaneghmigtuuq#V	qaneghmigtuuq	V	[Ind.Intr]^[3Sg]		215	~fmig(N__)		{}
215.3	qaneghmiightuuq#V	qaneghmiightuuq	V	[Ind.Intr]^[3Sg]		215	~fmiigh(N__)		{}
									
216	qenngu#N	qenngu	N	[Abs.Sg]					{}
216.1	qenngulliquuq#V	qenngulliquuq	V	[Ind.Intr]^[3Sg]		216	#NAME?		{}
									
217	tuya#N	tuya	N	[Abs.Sg]					{}
217.1	tuyelliquuq#V	tuyelliquuq	V	[Ind.Intr]^[3Sg]		217	#NAME?		{}
									
218	uyaquuq#N	uyaquuq	N	[Abs.Sg]					{}
218.1	uyaqulliquuq#V	uyaqulliquuq	V	[Ind.Intr]^[3Sg]		218	__liqe(N__)		{}
									
219	aqsa#N	aqsa	N	[Abs.Sg]					{}
219.1	aqsalliquuq#V	aqsalliquuq	V	[Ind.Intr]^[3Sg]		219	__liqe(N__)		{}
									
220	nanevgaaq#N	nanevgaaq	N	[Abs.Sg]					{}
220.1	nanevgalluggaaq#N	nanevgalluggaaq	N	[Abs.Sg]		220	__luggagh(N__)		{}
220.2	nanevgaghtaaq#N	nanevgaghtaaq	N	[Abs.Sg]		220	#NAME?		{}
									
221	tepa#N	tepa	N	[Abs.Sg]					{}
221.1	tepelluuk#N	tepelluuk	N	[Abs.Sg]		221	#NAME?		{}
221.2	teperaak#N	teperaak	N	[Abs.Sg]		221	#NAME?		{}
									
222	esla#N	esla	N	[Abs.Sg]					{}
222.1	eslalluuk#N	eslalluuk	N	[Abs.Sg]		222	#NAME?		{}
222.2	eslallu#N	eslallu	N	[Abs.Sg]		222	#NAME?		{}
									
223	itegaaq#N	itegaaq	N	[Abs.Sg]					{}
223.1	itegalluuk#N	itegalluuk	N	[Abs.Sg]		223	__lug(N__)		{}
223.2	itegaghlluuk#N	itegaghlluuk	N	[Abs.Sg]		223	#NAME?		{}
									
224	naasquuq#N	naasquuq	N	[Abs.Sg]					{}
224.1	naasqughlluuk#N	naasqughlluuk	N	[Abs.Sg]		224	#NAME?		{}
									
225	piyugtuuq#V	piyugtuuq	V	[Ind.Intr]^[3Sg]					{}
225.1	piyuglughtuuq#V	piyuglughtuuq	V	[Ind.Intr]^[3Sg]		225	@lugh(V__)		{}
									
226	temkaaq#N	temkaaq	N	[Abs.Sg]					{}
226.1	temkaluuk#N	temkaluuk	N	[Abs.Sg]		226	__ug(N__)		{}
									
227	Ungaziiq#N	Ungaziiq	N	[Abs.Sg]					{}
227.1	Ungazighmii#N	Ungazighmii	N	[Abs.Sg]		227	~fmii(N__)		{}
227.2	Ungazighmii#N	Ungazighmii	N	[Abs.Sg]		227	~fmii(N__)		{}
									
228	Sivungaaq#N	Sivungaaq	N	[Abs.Sg]					{}
228.1	Sivungaghmii#N	Sivungaghmii	N	[Abs.Sg]		228	~fmii(N__)		{}
228.2	Sivungaghmii#N	Sivungaghmii	N	[Abs.Sg]		228	~fmii(N__)		{}
									
229	Pugughileq#N	Pugughileq	N	[Abs.Sg]					{}
229.1	Pugughileghmii#N	Pugughileghmii	N	[Abs.Sg]		229	~fmii(N__)		{}
									
230	kalngaak#N	kalngaak	N	[Abs.Sg]					{}
230.1	kalngagmigtuuq#V	kalngagmigtuuq	V	[Ind.Intr]^[3Sg]		230	~fmig(N__)		{}
									
231	whaa#DEM.ADV	whaa	DEM.ADV						{}
231.1	whaamiik#N	whaamiik	N	[Abs.Sg]		231	~fmig(N__)		{}
									
232	ungipaghtuuq#V	ungipaghtuuq	V	[Ind.Intr]^[3Sg]					{}
232.1	ungipamsugtuuq#V	ungipamsugtuuq	V	[Ind.Intr]^[3Sg]		232	__sug(V__)		{}
232.2	ungipamsugtuuq#V	ungipamsugtuuq	V	[Ind.Intr]^[3Sg]		232	__sug(V__)		{}
232.3	ungipamsugutuuq#V	ungipamsugutuuq	V	[Ind.Intr]^[3Sg]		232.2	@~:(u)te(V__)		{}
									
233	ava#N	ava	N	[Abs.Sg]					{}
233.1	avamsuggaaq#N	avamsuggaaq	N	[Abs.Sg]		233	__suggagh*(N__)		{}
									
234	aki#N	aki	N	[Abs.Sg]					{}
234.1	akimsuggaaq#N	akimsuggaaq	N	[Abs.Sg]		234	__suggagh*(N__)		{}
234.2	akimsuggiituuq#V	akimsuggiituuq	V	[Ind.Intr]^[3Sg]		234	__suggiite(N__)		{}
234.3	akimsuggiituuq#V	akimsuggiituuq	V	[Ind.Intr]^[3Sg]		234.2	~:(ng)ite(N__)		{}
									
235	meghnaaliiq#V	meghnaaliiq	V	[Ind.Intr]^[3Sg]					{}
235.1	meghnaalinaaq#V	meghnaalinaaq	V	[Ind.Intr]^[3Sg]		235	@~fna(V__)		{}
235.2	meghnaalinaaq#V	meghnaalinaaq	V	[Ind.Intr]^[3Sg]		235	@~fna(V__)		{}
									
236	nalluuq#V	nalluuq	V	[Ind.Intr]^[3Sg]					{}
236.1	nallunaghtuuq#V	nallunaghtuuq	V	[Ind.Intr]^[3Sg]		236	@~fnagh(EMO__)		{}
236.2	nalluniituuq#V	nalluniituuq	V	[Ind.Intr]^[3Sg]		236	@~fniite(V__)		{}
236.3	nalluyagwutuuq#V	nalluyagwutuuq	V	[Ind.Intr]^[3Sg]		236	@~fyagute(V__)		{}
									
237	uguquuq#V	uguquuq	V	[Ind.Intr]^[3Sg]					{}
237.1	uguqnaghtuuq#V	uguqnaghtuuq	V	[Ind.Intr]^[3Sg]		237	@~fnagh(V__)		{}
									
238	yughaghtuuq#V	yughaghtuuq	V	[Ind.Intr]^[3Sg]					{}
238.1	yughaghnanightuuq#V	yughaghnanightuuq	V	[Ind.Intr]^[3Sg]		238	@~fnanigh(V__)		{}
238.2	yughaneghtuuq#V	yughaneghtuuq	V	[Ind.Intr]^[3Sg]		238	@~f__eghtu(V__)		{}
238.3	yughaghta#N	yughaghta	N	[Abs.Sg]		238	+(s)ta(V__)		{}
238.4	yughavagtuuq#V	yughavagtuuq	V	[Ind.Intr]^[3Sg]		238	~f__ag(V__)		{}
238.5	yughaghviik#N	yughaghviik	N	[Abs.Sg]		238	@~fvig(V__)		{}
238.6	yughaghviik#N	yughaghviik	N	[Abs.Sg]		238	@~fvig(V__)		{}
238.7	yughaghnanightuuq#V	yughaghnanightuuq	V	[Ind.Intr]^[3Sg]		238	@~fnanigh(V__)		{}
									
239	qallegtuuq#V	qallegtuuq	V	[Ind.Intr]^[3Sg]					{}
239.1	qallegnanighquuq#V	qallegnanighquuq	V	[Ind.Intr]^[3Sg]		239	@~fnanighqe(V__)		{}
									
240	saaq#V	saaq	V	[Ind.Intr]^[3Sg]					{}
240.1	sananighquuq#V	sananighquuq	V	[Ind.Intr]^[3Sg]		240	@~fnanighqe(V__)		{}
240.2	sarakegtaaq#N	sarakegtaaq	N	[Abs.Sg]		240	@~f__akegtagh(V__)		{}
240.3	sanguuq#V	sanguuq	V	[Ind.Intr]^[3Sg]		240	~:(ng)u(V__)		{}
240.4	sayaghqaaguuq#V	sayaghqaaguuq	V	[Ind.Intr]^[3Sg]		240	@~fyaghqau(V__)		{}
240.5	saaquuq#V	saaquuq	V	[Ind.Intr]^[3Sg]		240	~(g)aqe(V__)		{}
240.6	sanaquuq#V	sanaquuq	V	[Ind.Intr]^[3Sg]		240	@~fnaqe(V__)		{}
240.7	sallequuq#V	sallequuq	V	[Ind.Intr]^[3Sg]		240	@lleqe(V__)		{}
240.8	sangutuuq#V	sangutuuq	V	[Ind.Intr]^[3Sg]		240.7	@~:(u)te(V__)		{}
									
241	akluuq#V	akluuq	V	[Ind.Intr]^[3Sg]					{}
241.1	aklunaaq#N	aklunaaq	N	[Abs.Sg]		241	@~fnagh(EMO__)		{}
									
242	igataghtuuq#V	igataghtuuq	V	[Ind.Intr]^[3Sg]					{}
242.1	igataghnaaq#N	igataghnaaq	N	[Abs.Sg]		242	@~fnagh(EMO__)		{}
242.2	igataghniiq#V	igataghniiq	V	[Ind.Intr]^[3Sg]		242	@~fni(CmpdVbl)		{}
242.3	igataghniiq#V	igataghniiq	V	[Ind.Intr]^[3Sg]		242	@~fni(CmpdVbl)		{}
242.4	igatapigtuuq#V	igatapigtuuq	V	[Ind.Intr]^[3Sg]		242	__igte(V__)		{}
242.5	igatanghituuq#V	igatanghituuq	V	[Ind.Intr]^[3Sg]		242	@__ghite(V__)		{}
242.6	igatanghituuq#V	igatanghituuq	V	[Ind.Intr]^[3Sg]		242	@__ghite(V__)		{}
242.7	igatanghituuq#V	igatanghituuq	V	[Ind.Intr]^[3Sg]		242	@__ghite(V__)		{}
									
243	kalevuuq#V	kalevuuq	V	[Ind.Intr]^[3Sg]					{}
243.1	kalevnaaq#N	kalevnaaq	N	[Abs.Sg]		243	@~fnagh(EMO__)		{}
									
244	kasugtuuq#V	kasugtuuq	V	[Ind.Intr]^[3Sg]					{}
244.1	kasugnaaq#N	kasugnaaq	N	[Abs.Sg]		244	@~fnagh(EMO__)		{}
									
245	pallugtuuq#V	pallugtuuq	V	[Ind.Intr]^[3Sg]					{}
245.1	palluggnaaq#N	palluggnaaq	N	[Abs.Sg]		245	@~fnagh(EMO__)		{}
									
246	qaasniiq#V	qaasniiq	V	[Ind.Intr]^[3Sg]					{}
246.1	qaasninaaq#N	qaasninaaq	N	[Abs.Sg]		246	@~fnagh(EMO__)		{}
									
247	neqetuuq#V	neqetuuq	V	[Ind.Intr]^[3Sg]					{}
247.1	neqennaqa#N	neqennaqa	N	[Abs.Sg]		247	@~fnaqe(V__)		{}
									
248	qimugsightuuq#V	qimugsightuuq	V	[Ind.Intr]^[3Sg]					{}
248.1	qimugsighnaqa#N	qimugsighnaqa	N	[Abs.Sg]		248	@~fnaqe(V__)		{}
									
249	unkuseniightuuq#V	unkuseniightuuq	V	[Ind.Intr]^[3Sg]					{}
249.1	unkuseniighyaghtuuq#V	unkuseniighyaghtuuq	V	[Ind.Intr]^[3Sg]		249	@~fyagh(V__)		{}
249.2	unkuseniighyaghnaqa#N	unkuseniighyaghnaqa	N	[Abs.Sg]		249.1	@~fnaqe(V__)		{}
									
250	aatuuq#V	aatuuq	V	[Ind.Intr]^[3Sg]					{}
250.1	aannaquuq#V	aannaquuq	V	[Ind.Intr]^[3Sg]		250	@~fnaqe(V__)		{}
250.2	aarraghtuuq#V	aarraghtuuq	V	[Ind.Intr]^[3Sg]		250	@~fragh(V__)		{}
									
251	eltekeltaghtuuq#V	eltekeltaghtuuq	V	[Ind.Intr]^[3Sg]					{}
251.1	eltekeltaghnaqlaataghtuuq#V	eltekeltaghnaqlaataghtuuq	V	[Ind.Intr]^[3Sg]		251	@~fnaqlaatagh(V__)		{}
									
252	tuqusiightuuq#V	tuqusiightuuq	V	[Ind.Intr]^[3Sg]					{}
252.1	tuqusiighnaqnguuq#V	tuqusiighnaqnguuq	V	[Ind.Intr]^[3Sg]		252	@~fnaqngu(V__)		{}
252.2	tuqusiighnaqngunghituuq#V	tuqusiighnaqngunghituuq	V	[Ind.Intr]^[3Sg]		252.1	@__ghite(V__)		{}
									
